Timestamp(ms),Bitrate(bps),DelayJitter(ms),Threshold(ms),CongestionState
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303510,10476307,0,6,0
433303561,24006857,1,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
433303561,24006857,0,6,0
